19047,"(40.1785409793308, -74.9137752915996)"
93612,"(36.817067292057, -119.709805723146)"
94720,"(37.8730628540413, -122.258320771888)"
80919,"(38.9062323871574, -104.842027750572)"
32303,"(30.4788777, -84.3655871)"
21201,"(39.29202635, -76.6205124622225)"
97007,"(45.4605000363024, -122.849483763652)"
90247,"(33.8878867316415, -118.295479774568)"
68503,"(40.8225303777872, -96.6773695551705)"
14211,"(42.9083925749382, -78.8226420831864)"
97302,"(44.9027499129706, -123.0337018371)"
95050,"(37.3446986424394, -121.937776368086)"
02113,"(42.3618896945915, -71.0559216432454)"
62903,"(37.6750634527443, -89.2517484159814)"
33066,"(26.2492068375877, -80.1773143965584)"
12866,"(43.058155, -73.793785)"
06927,"(0, 0)"
15232,"(40.4544209920263, -79.9370404872339)"
27105,"(36.1468121527755, -80.2373118421697)"
80027,"(39.98726685, -105.125170984783)"
90036,"(34.0673637493796, -118.352232109471)"
51157,"(45.496623, -73.623502)"
01960,"(42.5168446901467, -70.9606813092343)"
K7L5J,"(0, 0)"
94560,"(37.5362302613411, -122.034185101785)"
48825,"(42.7314718020695, -84.4867664594124)"
33205,"(30.308712, -81.713704)"
77081,"(29.7093900808216, -95.4797622033179)"
91040,"(34.2616623715796, -118.3229215461)"
23322,"(36.572593, -76.290477)"
01754,"(42.4316750268065, -71.4544128004056)"
98620,"(45.7954547623944, -120.789918547984)"
05779,"(0, 0)"
55420,"(44.8482377, -93.3517013)"
80913,"(38.7385198734512, -104.792875536064)"
20064,"(38.93938535, -77.0022556152578)"
12205,"(42.7049714, -73.8128406)"
85281,"(33.43003885, -111.9713904)"
57197,"(43.5232218488933, -96.7397388785086)"
08610,"(40.2113034, -74.7304616)"
33755,"(27.9773798055889, -82.7810804358018)"
62522,"(39.852374, -88.9575186)"
64131,"(38.941881, -94.582601)"
19716,"(39.6723438704999, -75.7499393043471)"
92154,"(32.5753726240387, -117.054818900189)"
34105,"(26.1966040579467, -81.7641626670749)"
90016,"(34.0117209, -118.3366221)"
30803,"(33.1706301159189, -82.5220450840058)"
80526,"(40.5599522267176, -105.105510364178)"
73013,"(35.5975042843266, -97.4957418203879)"
76234,"(33.2318473689414, -97.5790417600357)"
02136,"(42.2555219971368, -71.1252339774538)"
12345,"(40.000175, -105.246974)"
28806,"(35.59028, -82.5754087)"
60152,"(42.2440179435889, -88.6048145727006)"
40205,"(38.2212788, -85.693316)"
37725,"(36.000034003062, -83.4060300776248)"
53144,"(42.5846096, -87.892977)"
50322,"(41.6265467, -93.7337476)"
15017,"(40.347829847298, -80.1182487344851)"
05452,"(44.508933, -73.083812)"
77048,"(29.6332717036563, -95.344020093348)"
80228,"(39.7049078337184, -105.139394112814)"
80209,"(39.70469975, -104.976040299333)"
53066,"(43.1070420326188, -88.484958553698)"
33765,"(27.9680595, -82.7521831)"
90019,"(34.0403252, -118.3321722)"
64153,"(39.2470768, -94.6505116)"
11577,"(40.795355, -73.622278)"
10018,"(40.7539878649739, -73.9903798167745)"
01375,"(42.4401501390787, -72.5405063002887)"
90814,"(33.7717801, -118.1312439)"
47401,"(39.0537705, -86.4296932)"
93055,"(0, 0)"
95662,"(38.6787192921187, -121.208007240546)"
97405,"(44.02531615, -123.091485100356)"
47130,"(38.2850948, -85.7289454)"
55417,"(44.9059479802575, -93.2358160829745)"
25652,"(37.815684, -82.0245505)"
78390,"(27.9761540978965, -97.3874814385231)"
29646,"(34.1731802052349, -82.1504834090294)"
40515,"(37.954838032005, -84.4715893189655)"
04988,"(44.6030301878217, -69.3548968554267)"
97215,"(45.5145275881956, -122.601350853172)"
V1G4L,"(0, 0)"
09645,"(0, 0)"
06492,"(41.47303775, -72.765546749529)"
48322,"(42.5415719614184, -83.3832611948892)"
14085,"(42.7233961522067, -78.932188457975)"
13820,"(42.4570890037495, -75.0693561982713)"
63021,"(38.5754528150659, -90.5304844900113)"
60302,"(41.8989473603163, -87.7708492212862)"
92507,"(33.9717981087544, -117.326102404346)"
55303,"(45.2086474, -93.3993842)"
65203,"(38.9225566, -92.3843502)"
44648,"(0, 0)"
74078,"(36.1289931389172, -97.0739979527421)"
33763,"(28.0036237356889, -82.7456956254709)"
37076,"(36.18269178713, -86.5987151308008)"
35802,"(34.6686462535817, -86.5546109881971)"
20902,"(39.043242, -77.0478392)"
77504,"(29.6486108450204, -95.1865821072013)"
43017,"(40.1050405083634, -83.1210832005493)"
40503,"(38.0083421336424, -84.533550253864)"
50266,"(41.5895253, -93.7566179)"
95316,"(37.5167494, -120.731955688889)"
27249,"(36.1261645260045, -79.5771777946679)"
17036,"(40.2682836401969, -76.7069412001011)"
03062,"(42.7254501732457, -71.4863388802827)"
45243,"(39.1975583, -84.3541722)"
95823,"(38.4719510454106, -121.430652217379)"
74075,"(36.1404488600995, -97.0526959625972)"
91505,"(34.1678519351151, -118.34416997975)"
33484,"(26.4498114098173, -80.1323724546934)"
18505,"(41.3915709, -75.6646939)"
L1V3W,"(0, 0)"
97203,"(45.5891103405103, -122.73632008274)"
20850,"(39.0880361, -77.15365)"
61073,"(42.43368815, -89.02442125)"
30350,"(33.976199701315, -84.323140847099)"
70124,"(29.9991478, -90.116234)"
68504,"(40.8385271, -96.6861615)"
53171,"(42.6403619957393, -87.9037805342305)"
29301,"(34.90743385, -82.0269933449991)"
53210,"(43.0656252352919, -87.9620324741406)"
06512,"(41.2458199, -72.8671256)"
76201,"(33.2178, -97.1502323)"
08105,"(39.941708, -75.102673)"
60614,"(41.923732, -87.64271)"
N2L5N,"(0, 0)"
20006,"(38.8966346, -77.0395807)"
70116,"(29.9632417537984, -90.0644681912862)"
90008,"(34.0084221583304, -118.330296979786)"
98801,"(47.4341024563063, -120.341218222815)"
E2E3R,"(0, 0)"
11753,"(40.7867643387514, -73.5366218074705)"
49036,"(41.9064749881881, -85.0079436281784)"
01701,"(42.3062683271033, -71.4118781641506)"
55428,"(45.041152, -93.3878643)"
07310,"(40.7303907448184, -74.0408565540355)"
33556,"(28.1255890642516, -82.5906963176262)"
06437,"(41.3075011813473, -72.6896642167751)"
48105,"(42.3048121, -83.7446742)"
66221,"(38.8646025745584, -94.7101063823396)"
32789,"(28.5943675, -81.3847803)"
55038,"(45.1596182144812, -93.009893692532)"
33319,"(26.1834614897129, -80.2260873893004)"
97229,"(45.5460193267403, -122.82047373724)"
78209,"(29.4599986, -98.4680587719576)"
77841,"(30.6182561288326, -96.3449860116482)"
